State,avg_bal,med_bal,avg_inc,med_inc,avg_dti,med_dti,avg_bal_label,med_bal_label,avg_inc_label,med_inc_label,pct_bal_grt,avg_bal_sh_obal,med_bal_sh_obal,pct_bal_grt_label,avg_bal_sh_obal_label,med_bal_sh_obal_label,avg_bal_ASIAN,med_bal_ASIAN,avg_inc_ASIAN,med_inc_ASIAN,avg_dti_ASIAN,med_dti_ASIAN,avg_bal_label_ASIAN,med_bal_label_ASIAN,avg_inc_label_ASIAN,med_inc_label_ASIAN,pct_bal_grt_ASIAN,avg_bal_sh_obal_ASIAN,med_bal_sh_obal_ASIAN,pct_bal_grt_label_ASIAN,avg_bal_sh_obal_label_ASIAN,med_bal_sh_obal_label_ASIAN,avg_bal_BLACK,med_bal_BLACK,avg_inc_BLACK,med_inc_BLACK,avg_dti_BLACK,med_dti_BLACK,avg_bal_label_BLACK,med_bal_label_BLACK,avg_inc_label_BLACK,med_inc_label_BLACK,pct_bal_grt_BLACK,avg_bal_sh_obal_BLACK,med_bal_sh_obal_BLACK,pct_bal_grt_label_BLACK,avg_bal_sh_obal_label_BLACK,med_bal_sh_obal_label_BLACK,avg_bal_LATINO,med_bal_LATINO,avg_inc_LATINO,med_inc_LATINO,avg_dti_LATINO,med_dti_LATINO,avg_bal_label_LATINO,med_bal_label_LATINO,avg_inc_label_LATINO,med_inc_label_LATINO,pct_bal_grt_LATINO,avg_bal_sh_obal_LATINO,med_bal_sh_obal_LATINO,pct_bal_grt_label_LATINO,avg_bal_sh_obal_label_LATINO,med_bal_sh_obal_label_LATINO,avg_bal_NATVAM,med_bal_NATVAM,avg_inc_NATVAM,med_inc_NATVAM,avg_dti_NATVAM,med_dti_NATVAM,avg_bal_label_NATVAM,med_bal_label_NATVAM,avg_inc_label_NATVAM,med_inc_label_NATVAM,pct_bal_grt_NATVAM,avg_bal_sh_obal_NATVAM,med_bal_sh_obal_NATVAM,pct_bal_grt_label_NATVAM,avg_bal_sh_obal_label_NATVAM,med_bal_sh_obal_label_NATVAM,avg_bal_WHITE,med_bal_WHITE,avg_inc_WHITE,med_inc_WHITE,avg_dti_WHITE,med_dti_WHITE,avg_bal_label_WHITE,med_bal_label_WHITE,avg_inc_label_WHITE,med_inc_label_WHITE,pct_bal_grt_WHITE,avg_bal_sh_obal_WHITE,med_bal_sh_obal_WHITE,pct_bal_grt_label_WHITE,avg_bal_sh_obal_label_WHITE,med_bal_sh_obal_label_WHITE
NATIONAL,33535.9432370939,18345.17,36507.3517772169,34288.1491979277,1.00383971670617,0.531893778173967,"$33,536","$18,345","$36,507","$34,288",0.576444579172829,1.02917505063542,1.028,57.64%,102.96%,102.85%,39226.4072959715,19088.74,44109.4974917298,40869.8423223343,1.01512324104954,0.46581458562709,"$39,226","$19,089","$44,109","$40,870",0.514458572600492,0.991150966620428,1.0091,51.48%,99.11%,100.87%,33262.0468526253,19296.955,28309.5951921479,26678.1949232216,1.25818551997823,0.715866442042211,"$33,262","$19,297","$28,310","$26,678",0.738601191311097,1.12000185915975,1.0842,73.81%,111.98%,108.46%,27699.4448865305,14034.675,27475.4220245171,26589.7400245785,1.05909635456507,0.543220308588579,"$27,699","$14,035","$27,475","$26,590",0.621175095754137,1.05015079164459,1.0438,62.15%,105.05%,104.39%,24098.9376122083,11461.55,22106.2746588886,21556.7673639555,1.11188423880144,0.560072939464616,"$24,099","$11,462","$22,106","$21,557",0.707197139025481,1.085508,1.074,70.73%,108.57%,107.36%,34733.6593063207,19248.72,39077.5800870908,36818.8461375897,0.956265919676509,0.509933475107694,"$34,734","$19,249","$39,078","$36,819",0.547974950153051,1.01104340376405,1.0189,54.78%,101.09%,101.86%
